Age,MSE
6985.0,6.4396086
7095.0,7.1744227
7205.0,7.2767887
7315.0,7.274418
7425.0,7.3884335
7535.0,7.096989
7645.0,7.056735
7755.0,7.327076
7865.0,6.9398355
7975.0,7.210986
8085.0,7.378086
8195.0,7.301154
8305.0,6.9802604
8415.0,7.117514
8525.0,7.2398124
8635.0,6.976326
